CD_CB;CD_CB_SUP;LEVEL;LB_LEVEL;FRANCE;label
42.43;42.4;4;Niveau 4;TRUE;Reboisement de Pins de montagne
42.5;42;3;Niveau 3;TRUE;Forêts de Pins sylvestres
42.51;42.5;4;Niveau 4;FALSE;
42.511;42.51;5;Niveau 5;FALSE;
42.512;42.51;5;Niveau 5;FALSE;
42.513;42.51;5;Niveau 5;FALSE;
42.514;42.51;5;Niveau 5;FALSE;
42.515;42.51;5;Niveau 5;FALSE;
42.52;42.5;4;Niveau 4;TRUE;Forêts de Pins sylvestres médio-européennes
42.521;42.52;5;Niveau 5;TRUE;Forêts subcontinentales de Pins sylvestres
42.5211;42.521;6;Niveau 6;FALSE;
42.5212;42.521;6;Niveau 6;TRUE;Forêts de Pins sylvestres des plaines occidentales
42.522;42.52;5;Niveau 5;TRUE;Forêts hercyniennes de Pins sylvestres
42.5221;42.522;6;Niveau 6;FALSE;
42.5222;42.522;6;Niveau 6;FALSE;
42.5223;42.522;6;Niveau 6;TRUE;Forêts de Pins sylvestres des Vosges
42.5224;42.522;6;Niveau 6;TRUE;Pinèdes de pin sylvestre des grès de Luxembourg
42.523;42.52;5;Niveau 5;FALSE;
42.53;42.5;4;Niveau 4;TRUE;Forêts steppiques intra-alpines à Ononis
42.54;42.5;4;Niveau 4;TRUE;Forêts de Pins sylvestre à Erica herbacea
42.55;42.5;4;Niveau 4;TRUE;Forêts steppiques intra-alpines à Minuartia
42.56;42.5;4;Niveau 4;TRUE;Forêts mésophiles pyrénéennes de Pins sylvestres
42.561;42.56;5;Niveau 5;TRUE;Forêts mésophiles calcicoles pyrénéennes de Pins sylvestres
42.562;42.56;5;Niveau 5;TRUE;Forêts mésophiles acidiphiles pyrénéennes de Pins sylvestres
42.57;42.5;4;Niveau 4;TRUE;Forêts de Pins sylvestres du Massif central
42.58;42.5;4;Niveau 4;TRUE;Forêts mésophiles de Pins sylvestres des Alpes sud-occidentales
42.59;42.5;4;Niveau 4;TRUE;Forêts supra-méditerranéennes de Pins sylvestres
42.591;42.59;5;Niveau 5;TRUE;Forêts péri-alpines à Buis de Pins sylvestres
42.592;42.59;5;Niveau 5;TRUE;Forêts pré-pyrénéennes à Buis de Pins sylvestres
42.593;42.59;5;Niveau 5;FALSE;
42.5A;42.5;4;Niveau 4;TRUE;Forêts ibériques de Pins sylvestres sur calcaires
42.5A1;42.5A;5;Niveau 5;TRUE;Forêts pyrénéennes de Pins sylvestres à sous-bois de lande-hérisson
42.5A2;42.5A;5;Niveau 5;FALSE;
42.5A21;42.5A2;6;Niveau 6;FALSE;
42.5A22;42.5A2;6;Niveau 6;FALSE;
42.5B;42.5;4;Niveau 4;TRUE;Forêts ibériques silicoles de Pins sylvestres
42.5B1;42.5B;5;Niveau 5;TRUE;Forêts pyrénéennes xérophiles de Pins sylvestres
42.5B2;42.5B;5;Niveau 5;FALSE;
42.5B21;42.5B2;6;Niveau 6;FALSE;
42.5B22;42.5B2;6;Niveau 6;FALSE;
42.5B3;42.5B;5;Niveau 5;FALSE;
42.5B31;42.5B3;6;Niveau 6;FALSE;
42.5B32;42.5B3;6;Niveau 6;FALSE;
42.5B4;42.5B;5;Niveau 5;FALSE;
42.5C;42.5;4;Niveau 4;FALSE;
42.5D;42.5;4;Niveau 4;FALSE;
42.5E;42.5;4;Niveau 4;TRUE;Reboisement de Pins sylvestres
42.6;42;3;Niveau 3;TRUE;Forêts de Pins noirs
42.61;42.6;4;Niveau 4;FALSE;
42.611;42.61;5;Niveau 5;FALSE;
42.612;42.61;5;Niveau 5;FALSE;
42.62;42.6;4;Niveau 4;FALSE;
42.63;42.6;4;Niveau 4;TRUE;Forêts de Pins de Salzmann
42.631;42.63;5;Niveau 5;TRUE;Forêts de Pins de Salzmann des Causses
42.632;42.63;5;Niveau 5;TRUE;Forêts pré-pyrénéennes de Pins de Salzmann
42.633;42.63;5;Niveau 5;FALSE;
42.634;42.63;5;Niveau 5;FALSE;
42.635;42.63;5;Niveau 5;FALSE;
42.636;42.63;5;Niveau 5;FALSE;
42.6361;42.636;6;Niveau 6;FALSE;
42.6362;42.636;6;Niveau 6;FALSE;
42.64;42.6;4;Niveau 4;TRUE;Forêts corses de Pins laricio
42.641;42.64;5;Niveau 5;TRUE;Forêts denses montagnardes de Pin laricio
42.642;42.64;5;Niveau 5;TRUE;Forêts ouvertes montagnardes de Pins laricio
42.643;42.64;5;Niveau 5;TRUE;Forêts de Pins laricio supra-méditerranéennes
42.65;42.6;4;Niveau 4;FALSE;
42.651;42.65;5;Niveau 5;FALSE;
42.652;42.65;5;Niveau 5;FALSE;
42.66;42.6;4;Niveau 4;FALSE;
42.67;42.6;4;Niveau 4;TRUE;Reboisement en Pins noirs
42.7;42;3;Niveau 3;FALSE;
42.71;42.7;4;Niveau 4;FALSE;
42.711;42.71;5;Niveau 5;FALSE;
42.712;42.71;5;Niveau 5;FALSE;
42.713;42.71;5;Niveau 5;FALSE;
42.72;42.7;4;Niveau 4;FALSE;
42.8;42;3;Niveau 3;TRUE;Bois de Pins méditerranéens
42.81;42.8;4;Niveau 4;TRUE;Forêts de Pins maritimes
42.811;42.81;5;Niveau 5;TRUE;Forêts de Pins et de Chênes verts des Charentes
42.812;42.81;5;Niveau 5;TRUE;Forêts de Pins et de Chênes lièges aquitaniennes
42.813;42.81;5;Niveau 5;TRUE;Plantations de Pins maritimes des Landes
42.814;42.81;5;Niveau 5;FALSE;
42.82;42.8;4;Niveau 4;TRUE;Forêts de Pins mésogéens
42.821;42.82;5;Niveau 5;FALSE;
42.8211;42.821;6;Niveau 6;FALSE;
42.8212;42.821;6;Niveau 6;FALSE;
42.8213;42.821;6;Niveau 6;FALSE;
42.82131;42.8213;7;Niveau 7;FALSE;
42.82132;42.8213;7;Niveau 7;FALSE;
42.8214;42.821;6;Niveau 6;FALSE;
42.8215;42.821;6;Niveau 6;FALSE;
42.82151;42.8215;7;Niveau 7;FALSE;
42.82152;42.8215;7;Niveau 7;FALSE;
42.82153;42.8215;7;Niveau 7;FALSE;
42.82154;42.8215;7;Niveau 7;FALSE;
42.82155;42.8215;7;Niveau 7;FALSE;
42.8216;42.821;6;Niveau 6;FALSE;
42.8217;42.821;6;Niveau 6;FALSE;
42.822;42.82;5;Niveau 5;TRUE;Pinèdes de Pin mésogéen des Corbières
42.823;42.82;5;Niveau 5;TRUE;Forêts de Pins mésogéens franco-italiennes
42.824;42.82;5;Niveau 5;TRUE;Forêts corses de Pins mésogéens
42.825;42.82;5;Niveau 5;FALSE;
42.826;42.82;5;Niveau 5;FALSE;
42.8261;42.826;6;Niveau 6;FALSE;
42.8262;42.826;6;Niveau 6;FALSE;
42.83;42.8;4;Niveau 4;TRUE;Forêts de Pins parasols
42.831;42.83;5;Niveau 5;FALSE;
42.8311;42.831;6;Niveau 6;FALSE;
42.8312;42.831;6;Niveau 6;FALSE;
42.8313;42.831;6;Niveau 6;FALSE;
42.8314;42.831;6;Niveau 6;FALSE;
42.8315;42.831;6;Niveau 6;FALSE;
42.8316;42.831;6;Niveau 6;FALSE;
42.8317;42.831;6;Niveau 6;FALSE;
42.832;42.83;5;Niveau 5;FALSE;
42.833;42.83;5;Niveau 5;TRUE;Bois provençaux de Pins parasols
42.8331;42.833;6;Niveau 6;TRUE;Forêts provençales côtières de Pins parasols
42.8332;42.833;6;Niveau 6;TRUE;Forêts provençales permiennes de Pins parasols
42.834;42.83;5;Niveau 5;TRUE;Bois de Pins parasols corses
42.835;42.83;5;Niveau 5;FALSE;
42.8351;42.835;6;Niveau 6;FALSE;
42.8352;42.835;6;Niveau 6;FALSE;
42.836;42.83;5;Niveau 5;FALSE;
42.837;42.83;5;Niveau 5;FALSE;
42.838;42.83;5;Niveau 5;FALSE;
42.84;42.8;4;Niveau 4;TRUE;Forêts de Pins d'Alep
42.841;42.84;5;Niveau 5;FALSE;
42.842;42.84;5;Niveau 5;FALSE;
42.843;42.84;5;Niveau 5;TRUE;Forêts de Pins d'Alep provenço-liguriennes
42.844;42.84;5;Niveau 5;TRUE;Bois de Pins d'Alep corses
42.845;42.84;5;Niveau 5;FALSE;
42.846;42.84;5;Niveau 5;FALSE;
42.8461;42.846;6;Niveau 6;FALSE;
42.8462;42.846;6;Niveau 6;FALSE;
42.8463;42.846;6;Niveau 6;FALSE;
42.8464;42.846;6;Niveau 6;FALSE;
42.847;42.84;5;Niveau 5;FALSE;
42.8471;42.847;6;Niveau 6;FALSE;
42.8472;42.847;6;Niveau 6;FALSE;
42.8473;42.847;6;Niveau 6;FALSE;
42.8474;42.847;6;Niveau 6;FALSE;
42.848;42.84;5;Niveau 5;FALSE;
42.85;42.8;4;Niveau 4;FALSE;
42.851;42.85;5;Niveau 5;FALSE;
42.8511;42.851;6;Niveau 6;FALSE;
42.8512;42.851;6;Niveau 6;FALSE;
42.8513;42.851;6;Niveau 6;FALSE;
42.852;42.85;5;Niveau 5;FALSE;
42.8521;42.852;6;Niveau 6;FALSE;
42.8522;42.852;6;Niveau 6;FALSE;
42.8523;42.852;6;Niveau 6;FALSE;
42.853;42.85;5;Niveau 5;FALSE;
42.8531;42.853;6;Niveau 6;FALSE;
42.8532;42.853;6;Niveau 6;FALSE;
42.854;42.85;5;Niveau 5;FALSE;
42.855;42.85;5;Niveau 5;FALSE;
42.8551;42.855;6;Niveau 6;FALSE;
42.8552;42.855;6;Niveau 6;FALSE;
42.8553;42.855;6;Niveau 6;FALSE;
42.856;42.85;5;Niveau 5;FALSE;
42.857;42.85;5;Niveau 5;FALSE;
42.858;42.85;5;Niveau 5;FALSE;
42.859;42.85;5;Niveau 5;FALSE;
42.9;42;3;Niveau 3;FALSE;
42.91;42.9;4;Niveau 4;FALSE;
42.911;42.91;5;Niveau 5;FALSE;
42.912;42.91;5;Niveau 5;FALSE;
42.913;42.91;5;Niveau 5;FALSE;
42.914;42.91;5;Niveau 5;FALSE;
42.92;42.9;4;Niveau 4;FALSE;
42.921;42.92;5;Niveau 5;FALSE;
42.922;42.92;5;Niveau 5;FALSE;
42.923;42.92;5;Niveau 5;FALSE;
42.924;42.92;5;Niveau 5;FALSE;
42.93;42.9;4;Niveau 4;FALSE;
42.931;42.93;5;Niveau 5;FALSE;
42.932;42.93;5;Niveau 5;FALSE;
42.933;42.93;5;Niveau 5;FALSE;
42.934;42.93;5;Niveau 5;FALSE;
42.94;42.9;4;Niveau 4;FALSE;
42.941;42.94;5;Niveau 5;FALSE;
42.942;42.94;5;Niveau 5;FALSE;
42.95;42.9;4;Niveau 4;FALSE;
42.951;42.95;5;Niveau 5;FALSE;
42.952;42.95;5;Niveau 5;FALSE;
42.A;42;3;Niveau 3;TRUE;Forêts dominées par les Cyprès, les Genévriers et les Ifs
42.A1;42.A;4;Niveau 4;FALSE;
42.A11;42.A1;5;Niveau 5;FALSE;
42.A12;42.A1;5;Niveau 5;FALSE;
42.A13;42.A1;5;Niveau 5;FALSE;
42.A14;42.A1;5;Niveau 5;FALSE;
42.A15;42.A1;5;Niveau 5;FALSE;
42.A2;42.A;4;Niveau 4;TRUE;Forêts de Juniperus thurifera
42.A21;42.A2;5;Niveau 5;FALSE;
42.A22;42.A2;5;Niveau 5;FALSE;
42.A221;42.A22;6;Niveau 6;FALSE;
42.A222;42.A22;6;Niveau 6;FALSE;
42.A23;42.A2;5;Niveau 5;FALSE;
42.A24;42.A2;5;Niveau 5;FALSE;
42.A25;42.A2;5;Niveau 5;FALSE;
42.A26;42.A2;5;Niveau 5;FALSE;
42.A27;42.A2;5;Niveau 5;TRUE;Bois pyrénéens de Genévriers thurifères
42.A28;42.A2;5;Niveau 5;TRUE;Bois sud-alpiens de Genévriers thurifères
42.A29;42.A2;5;Niveau 5;TRUE;Bois de Genévriers thurifères de l'Isère
42.A2A;42.A2;5;Niveau 5;TRUE;Bois de Génevriers thurifères corses
42.A3;42.A;4;Niveau 4;FALSE;
42.A4;42.A;4;Niveau 4;FALSE;
42.A5;42.A;4;Niveau 4;FALSE;
42.A6;42.A;4;Niveau 4;FALSE;
42.A7;42.A;4;Niveau 4;TRUE;Forêts d'Ifs
42.A71;42.A7;5;Niveau 5;FALSE;
42.A72;42.A7;5;Niveau 5;TRUE;Forêts d'Ifs corses
42.A73;42.A7;5;Niveau 5;FALSE;
42.A74;42.A7;5;Niveau 5;FALSE;
42.A75;42.A7;5;Niveau 5;FALSE;
42.A76;42.A7;5;Niveau 5;TRUE;Forêts d'Ifs provençales
42.A8;42.A;4;Niveau 4;FALSE;
42.A81;42.A8;5;Niveau 5;FALSE;
42.A82;42.A8;5;Niveau 5;FALSE;
42.A83;42.A8;5;Niveau 5;FALSE;
42.A9;42.A;4;Niveau 4;TRUE;Bois de Genévriers oxycèdres
42.AA;42.A;4;Niveau 4;TRUE;Bois de Genévriers de Phénicie
43;4;2;Niveau 2;TRUE;Forêts mixtes
43.1;43;3;Niveau 3;TRUE;Hêtraies mixtes
43.2;43;3;Niveau 3;TRUE;Chênaies-charmaies mixtes
43.5;43;3;Niveau 3;TRUE;Chênaies acidiphiles mixtes
43.7;43;3;Niveau 3;TRUE;Chênaies mixtes thermophiles et supra-méditerranéennes
43.9;43;3;Niveau 3;TRUE;Forêts mixtes de châtaigniers
43.A;43;3;Niveau 3;TRUE;Charmaies mixtes
43.B;43;3;Niveau 3;TRUE;Boulaies mixtes
43.H;43;3;Niveau 3;TRUE;Autres forêts mixtes
44;4;2;Niveau 2;TRUE;Forêts riveraines, forêts et fourrés très humides
44.1;44;3;Niveau 3;TRUE;Formations riveraines de Saules
44.11;44.1;4;Niveau 4;TRUE;Saussaies pré-alpines
44.111;44.11;5;Niveau 5;TRUE;Saussaies à Myricaria
44.112;44.11;5;Niveau 5;TRUE;Saussaies à Argousier
44.12;44.1;4;Niveau 4;TRUE;Saussaies de plaine, collinéennes et méditerranéo-montagnardes
44.121;44.12;5;Niveau 5;TRUE;Saussaies à Osier et Salix triandra
44.122;44.12;5;Niveau 5;TRUE;Saussaies à Saule pourpre méditerranéennes
44.123;44.12;5;Niveau 5;FALSE;
44.124;44.12;5;Niveau 5;FALSE;
44.125;44.12;5;Niveau 5;FALSE;
44.126;44.12;5;Niveau 5;FALSE;
44.127;44.12;5;Niveau 5;FALSE;
44.1271;44.127;6;Niveau 6;FALSE;
44.1272;44.127;6;Niveau 6;FALSE;
44.1273;44.127;6;Niveau 6;FALSE;
44.1274;44.127;6;Niveau 6;FALSE;
44.13;44.1;4;Niveau 4;TRUE;Forêts galeries de Saules blancs
44.14;44.1;4;Niveau 4;TRUE;Galeries méditerranéennes de grands Saules
44.141;44.14;5;Niveau 5;TRUE;Galeries méditerranéennes de Saules blancs
44.1411;44.141;6;Niveau 6;TRUE;Galeries ibériques de grands Saules
44.1412;44.141;6;Niveau 6;TRUE;Galeries de Salix alba méditerranéennes
44.142;44.14;5;Niveau 5;TRUE;Bois riverains de Saules à feuilles d'Olivier et de Saules cendrés
44.1421;44.142;6;Niveau 6;FALSE;
44.1422;44.142;6;Niveau 6;FALSE;
44.1423;44.142;6;Niveau 6;FALSE;
44.1424;44.142;6;Niveau 6;FALSE;
44.15;44.1;4;Niveau 4;FALSE;
44.2;44;3;Niveau 3;TRUE;Galeries d'Aulnes blancs
44.21;44.2;4;Niveau 4;TRUE;Galeries montagnardes d'Aulnes blancs
44.22;44.2;4;Niveau 4;TRUE;Galeries sub-montagnardes d'Aulnes blancs
44.3;44;3;Niveau 3;TRUE;Forêt de Frênes et d'Aulnes des fleuves médio-européens
44.31;44.3;4;Niveau 4;TRUE;Forêts de Frênes et d'Aulnes des ruisselets et des sources (rivulaires)
44.311;44.31;5;Niveau 5;TRUE;Forêts de Frênes et d'Aulnes à Laîches
44.312;44.31;5;Niveau 5;TRUE;Forêts de Frênes et d'Aulnes fontinales
44.313;44.31;5;Niveau 5;TRUE;Forêts de Frênes et d'Aulnes à Cirse des maraîchers
44.314;44.31;5;Niveau 5;TRUE;Forêts de Frênes et d'Aulnes des bords de sources à groseillers
44.315;44.31;5;Niveau 5;TRUE;Forêts de Frênes et d'Aulnes à grande Prêle
44.32;44.3;4;Niveau 4;TRUE;Bois de Frênes et d'Aulnes des rivières à débit rapide
44.33;44.3;4;Niveau 4;TRUE;Bois de Frênes et d'Aulnes des rivières à eaux lentes
44.331;44.33;5;Niveau 5;TRUE;Bois de Frênes et d'Aulnes des rivières médio-européennes à eaux lentes à cerisiers à grappes
44.332;44.33;5;Niveau 5;TRUE;Bois de Frênes et d'Aulnes à hautes herbes
44.34;44.3;4;Niveau 4;TRUE;Galeries d'Aulnes nord-ibériques
44.341;44.34;5;Niveau 5;FALSE;
44.3411;44.341;6;Niveau 6;FALSE;
44.3412;44.341;6;Niveau 6;FALSE;
44.342;44.34;5;Niveau 5;TRUE;Galeries d'Aulnes pyrénéo-cantabriques
44.343;44.34;5;Niveau 5;TRUE;Galeries d'Aulnes pyrénéo-catalanes
44.4;44;3;Niveau 3;TRUE;Forêts mixtes de Chênes, d'Ormes et de Frênes des grands fleuves
44.41;44.4;4;Niveau 4;TRUE;Grandes forêts fluviales médio-européennes
44.42;44.4;4;Niveau 4;TRUE;Forêts fluviales médio-européennes résiduelles
44.43;44.4;4;Niveau 4;FALSE;
44.431;44.43;5;Niveau 5;FALSE;
44.432;44.43;5;Niveau 5;FALSE;
44.44;44.4;4;Niveau 4;FALSE;
44.5;44;3;Niveau 3;TRUE;Galeries méridionales d'Aulnes et de Bouleaux
44.51;44.5;4;Niveau 4;TRUE;Galeries méridionales d'Aulnes glutineux
44.511;44.51;5;Niveau 5;FALSE;
44.512;44.51;5;Niveau 5;FALSE;
44.513;44.51;5;Niveau 5;TRUE;Galeries d'Aulnes méditerranéennes occidentales
44.514;44.51;5;Niveau 5;FALSE;
44.52;44.5;4;Niveau 4;FALSE;
44.53;44.5;4;Niveau 4;TRUE;Galeries corses d'Aulnes glutineux et d'Aulnes à feuilles cordées
44.531;44.53;5;Niveau 5;TRUE;Galeries d'Aulnes collinéennes corses
44.532;44.53;5;Niveau 5;TRUE;Galeries d'Aulnes montagnardes corses
44.54;44.5;4;Niveau 4;FALSE;
44.6;44;3;Niveau 3;TRUE;Forêts méditerranéennes de Peupliers, d'Ormes et de Frênes
44.61;44.6;4;Niveau 4;TRUE;Forêts de Peupliers riveraines et méditerranéennes
44.611;44.61;5;Niveau 5;FALSE;
44.612;44.61;5;Niveau 5;TRUE;Galeries de Peupliers provenço-languedociennes
44.613;44.61;5;Niveau 5;TRUE;Galeries de Peupliers cyrno-sardes
44.614;44.61;5;Niveau 5;FALSE;
44.615;44.61;5;Niveau 5;FALSE;
44.6151;44.615;6;Niveau 6;FALSE;
44.6152;44.615;6;Niveau 6;FALSE;
44.6153;44.615;6;Niveau 6;FALSE;
44.6154;44.615;6;Niveau 6;FALSE;
44.62;44.6;4;Niveau 4;TRUE;Forêts d'Ormes riveraines et méditerranéennes
44.63;44.6;4;Niveau 4;TRUE;Bois de Frênes riverains et méditerranéens
44.631;44.63;5;Niveau 5;FALSE;
44.632;44.63;5;Niveau 5;FALSE;
44.633;44.63;5;Niveau 5;FALSE;
44.634;44.63;5;Niveau 5;TRUE;Galeries de Frênes et d'Aulnes tyrrhéniennes
44.635;44.63;5;Niveau 5;FALSE;
44.636;44.63;5;Niveau 5;FALSE;
44.64;44.6;4;Niveau 4;TRUE;Galeries de Charmes Houblon
44.7;44;3;Niveau 3;FALSE;
44.71;44.7;4;Niveau 4;FALSE;
44.711;44.71;5;Niveau 5;FALSE;
44.712;44.71;5;Niveau 5;FALSE;
44.713;44.71;5;Niveau 5;FALSE;
44.72;44.7;4;Niveau 4;FALSE;
44.8;44;3;Niveau 3;TRUE;Galeries et fourrés riverains méridionaux
44.81;44.8;4;Niveau 4;TRUE;Galeries de Laurier-roses, de Gattiliers et de Tamaris
44.811;44.81;5;Niveau 5;TRUE;Galeries de Laurier-rose
44.812;44.81;5;Niveau 5;TRUE;Fourrés de Gattiliers
44.813;44.81;5;Niveau 5;TRUE;Fourrés de Tamaris
44.8131;44.813;6;Niveau 6;TRUE;Fourrés de Tamaris ouest-méditerranéens
44.8132;44.813;6;Niveau 6;FALSE;
44.81321;44.8132;7;Niveau 7;FALSE;
44.81322;44.8132;7;Niveau 7;FALSE;
44.8133;44.813;6;Niveau 6;FALSE;
44.8134;44.813;6;Niveau 6;FALSE;
44.81341;44.8134;7;Niveau 7;FALSE;
44.81342;44.8134;7;Niveau 7;FALSE;
44.81343;44.8134;7;Niveau 7;FALSE;
44.82;44.8;4;Niveau 4;FALSE;
44.83;44.8;4;Niveau 4;FALSE;
44.84;44.8;4;Niveau 4;FALSE;
44.9;44;3;Niveau 3;TRUE;Bois marécageux d'Aulne, de Saule et de Myrte des marais
44.91;44.9;4;Niveau 4;TRUE;Bois marécageux d'Aulnes
44.911;44.91;5;Niveau 5;TRUE;Bois d'Aulnes marécageux méso-eutrophes
44.9111;44.911;6;Niveau 6;TRUE;Bois d'Aulnes marécageux atlantiques à grandes touffes de laîches
44.9112;44.911;6;Niveau 6;TRUE;Bois d'Aulnes marécageux à laîche allongée
44.912;44.91;5;Niveau 5;TRUE;Bois d'Aulnes marécageux oligotrophes
44.913;44.91;5;Niveau 5;FALSE;
44.92;44.9;4;Niveau 4;TRUE;Saussaies marécageuses
44.921;44.92;5;Niveau 5;TRUE;Saussaies marécageuses à Saule cendré
44.922;44.92;5;Niveau 5;TRUE;Saussaies à sphaigne
44.923;44.92;5;Niveau 5;TRUE;Saussaies marécageuses à Saule laurier
44.924;44.92;5;Niveau 5;TRUE;Saussaies naines marécageuses
44.93;44.9;4;Niveau 4;TRUE;Bois marécageux de Bouleaux et de piment royal
44.A;44;3;Niveau 3;TRUE;Forêts marécageuses de Bouleaux et de Conifères
44.A1;44.A;4;Niveau 4;TRUE;Bois de Bouleaux à Sphaignes
44.A11;44.A1;5;Niveau 5;TRUE;Forêts de Bouleaux à Sphaignes et Linaigrettes
44.A12;44.A1;5;Niveau 5;TRUE;Bois de Bouleaux à Sphaignes et à Laîches
44.A13;44.A1;5;Niveau 5;TRUE;Bois de Bouleaux à Sphaignes méso-acidiphiles
44.A2;44.A;4;Niveau 4;TRUE;Bois tourbeux de Pins sylvestres
44.A3;44.A;4;Niveau 4;TRUE;Bois tourbeux de Pins de montagne
44.A4;44.A;4;Niveau 4;TRUE;Bois d'Epicéas à Sphaignes
44.A41;44.A4;5;Niveau 5;TRUE;Pessières à Sphaignes montagnardes
44.A42;44.A4;5;Niveau 5;TRUE;Tourbières boisées à Epicéas
45;4;2;Niveau 2;TRUE;Forêts sempervirentes non résineuses
45.1;45;3;Niveau 3;TRUE;Forêts d'Oliviers et de Caroubiers
45.11;45.1;4;Niveau 4;TRUE;Bois d'Oliviers sauvages (oléastres)
45.12;45.1;4;Niveau 4;TRUE;Bois de Caroubiers
45.13;45.1;4;Niveau 4;FALSE;
45.2;45;3;Niveau 3;TRUE;Forêts de Chênes lièges (suberaies)
45.21;45.2;4;Niveau 4;TRUE;Forêts thyrrhéniennes de Chênes lièges
45.211;45.21;5;Niveau 5;TRUE;Forêts provençales de Chênes lièges
45.212;45.21;5;Niveau 5;TRUE;Forêts corses de Chênes lièges
45.213;45.21;5;Niveau 5;FALSE;
45.214;45.21;5;Niveau 5;FALSE;
45.215;45.21;5;Niveau 5;FALSE;
45.216;45.21;5;Niveau 5;TRUE;Suberaies catalano-pyrénéennes
45.217;45.21;5;Niveau 5;FALSE;
45.218;45.21;5;Niveau 5;FALSE;
45.22;45.2;4;Niveau 4;FALSE;
45.221;45.22;5;Niveau 5;FALSE;
45.222;45.22;5;Niveau 5;FALSE;
45.223;45.22;5;Niveau 5;FALSE;
45.224;45.22;5;Niveau 5;FALSE;
45.23;45.2;4;Niveau 4;FALSE;
45.24;45.2;4;Niveau 4;TRUE;Forêts aquitaniennes de Chênes lièges
45.3;45;3;Niveau 3;TRUE;Forêts de Chênes verts méso- et supra méditerranéennes
45.31;45.3;4;Niveau 4;TRUE;Forêts de Chêne verts
45.311;45.31;5;Niveau 5;TRUE;Forêts de Chênes verts ibériques nord-occidentales
45.312;45.31;5;Niveau 5;TRUE;Forêts de Chênes verts de la plaine catalo-provençale
45.313;45.31;5;Niveau 5;TRUE;Forêts de Chênes vert des collines catalo-provençales
45.314;45.31;5;Niveau 5;FALSE;
45.315;45.31;5;Niveau 5;TRUE;Yeuseraies des plaines corses
45.316;45.31;5;Niveau 5;TRUE;Forêts de Chênes verts des collines corses
45.317;45.31;5;Niveau 5;FALSE;
45.318;45.31;5;Niveau 5;FALSE;
45.319;45.31;5;Niveau 5;TRUE;Forêts de Chênes verts Illyriennes
45.31A;45.31;5;Niveau 5;FALSE;
45.31B;45.31;5;Niveau 5;FALSE;
45.31C;45.31;5;Niveau 5;FALSE;
45.31D;45.31;5;Niveau 5;FALSE;
45.32;45.3;4;Niveau 4;TRUE;Forêts de Chênes verts supra-méditerranéennes
45.321;45.32;5;Niveau 5;TRUE;Forêts de Chênes verts supra-méditerranéennes françaises
45.322;45.32;5;Niveau 5;TRUE;Forêts supra-méditerranéennes corses de Chênes verts
45.323;45.32;5;Niveau 5;FALSE;
45.324;45.32;5;Niveau 5;FALSE;
45.33;45.3;4;Niveau 4;TRUE;Forêts aquitaniennes de Chênes verts
45.34;45.3;4;Niveau 4;FALSE;
45.341;45.34;5;Niveau 5;FALSE;
45.3411;45.341;6;Niveau 6;FALSE;
45.3412;45.341;6;Niveau 6;FALSE;
45.3413;45.341;6;Niveau 6;FALSE;
45.3414;45.341;6;Niveau 6;FALSE;
45.342;45.34;5;Niveau 5;FALSE;
45.3421;45.342;6;Niveau 6;FALSE;
45.3422;45.342;6;Niveau 6;FALSE;
45.3423;45.342;6;Niveau 6;FALSE;
45.3424;45.342;6;Niveau 6;FALSE;
45.343;45.34;5;Niveau 5;FALSE;
45.3431;45.343;6;Niveau 6;FALSE;
45.3432;45.343;6;Niveau 6;FALSE;
45.3433;45.343;6;Niveau 6;FALSE;
45.344;45.34;5;Niveau 5;FALSE;
45.3441;45.344;6;Niveau 6;FALSE;
45.3442;45.344;6;Niveau 6;FALSE;
45.345;45.34;5;Niveau 5;FALSE;
45.346;45.34;5;Niveau 5;FALSE;
45.4;45;3;Niveau 3;FALSE;
45.41;45.4;4;Niveau 4;FALSE;
45.42;45.4;4;Niveau 4;FALSE;
45.43;45.4;4;Niveau 4;FALSE;
45.5;45;3;Niveau 3;TRUE;Forêts de Chênes et Lauriers
45.6;45;3;Niveau 3;FALSE;
45.61;45.6;4;Niveau 4;FALSE;
45.62;45.6;4;Niveau 4;FALSE;
45.63;45.6;4;Niveau 4;FALSE;
45.631;45.63;5;Niveau 5;FALSE;
45.632;45.63;5;Niveau 5;FALSE;
45.633;45.63;5;Niveau 5;FALSE;
45.634;45.63;5;Niveau 5;FALSE;
45.635;45.63;5;Niveau 5;FALSE;
45.7;45;3;Niveau 3;FALSE;
45.71;45.7;4;Niveau 4;FALSE;
45.72;45.7;4;Niveau 4;FALSE;
45.8;45;3;Niveau 3;TRUE;Bois de Houx
45.9;45;3;Niveau 3;FALSE;
45.91;45.9;4;Niveau 4;FALSE;
45.92;45.9;4;Niveau 4;FALSE;
45.93;45.9;4;Niveau 4;FALSE;
5;;1;Niveau 1;TRUE;TOURBIERES ET MARAIS
51;5;2;Niveau 2;TRUE;Tourbières hautes
51.1;51;3;Niveau 3;TRUE;Tourbières hautes à peu près naturelles
51.11;51.1;4;Niveau 4;TRUE;Buttes, bourrelets et pelouses tourbeuses
51.111;51.11;5;Niveau 5;TRUE;Buttes de Sphaignes colorées (bulten)
51.1111;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum magellanicum
51.1112;51.111;6;Niveau 6;TRUE;Buttes de Sphagnum fuscum
